"Name";"OS";"CreationDate"
"DNS-SECURE64-ACTIVE-MANAGER-DR";;"08/12/2025 18:26:58"
"TGN-ALFRED-NCE";"Ubuntu Linux (64-bit)";"01/01/1970 00:00:00"
"TGN-ALFRED-ROCKETCHAT";"Ubuntu Linux (64-bit)";"30/07/2024 13:26:54"
"SRV-ALFRED-REPOSITORY";"Ubuntu Linux (64-bit)";"28/02/2022 13:38:35"
"TGN-INFRA-ALFRED-ORCHESTRATOR-3";"Ubuntu Linux (64-bit)";"01/01/1970 00:00:00"
"SRV-ALFRED-API";"Ubuntu Linux (64-bit)";"28/02/2022 14:36:31"
"TGN-ALFRED-WEB";"Ubuntu Linux (64-bit)";"15/09/2022 15:01:28"
"TGN-MONITORING-ALFRED-ROCKET-BACKUP";"Ubuntu Linux (64-bit)";"01/01/1970 00:00:00"
"TLM-ALFRED-APP-PROD-01";"Ubuntu Linux (64-bit)";"15/03/2024 19:31:45"
"TLM-ALFRED-APP-PROD-02";"Ubuntu Linux (64-bit)";"15/03/2024 19:31:45"
"TGN-FW-MAIL-01-NEW-25";"FreeBSD 15 or later versions (64-bit)";"04/09/2025 20:21:14"
"STX-ALFRED-K8-WORKER-11";"Ubuntu Linux (64-bit)";"23/04/2021 08:13:37"
"STX-ASTECH-SYMPHONIEBOX-PROD";"Ubuntu Linux (64-bit)";"12/04/2024 07:17:43"
"STX-ASTECH-SYMPHONIEBOX-TEST";"Ubuntu Linux (64-bit)";"12/04/2024 07:18:56"
"STX-ASTECH-WIN-DB";"Microsoft Windows Server 2022 (64-bit)";"28/11/2023 06:47:12"
"STX-ASTECH-FortiGate-VM64";"Other 4.x Linux (64-bit)";"29/11/2023 05:58:56"
"TEST-WSO2-APIGW-KM";"Red Hat Enterprise Linux 9 (64-bit)";"09/01/2024 08:09:22"
"NX001DCWV";"Microsoft Windows Server 2022 (64-bit)";"19/04/2023 13:19:38"
"PUP039APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"30/04/2023 14:30:32"
"STX-TRS-AMDOCS-POOL-02";"Ubuntu Linux (64-bit)";"19/02/2025 06:44:15"
"PUP015APPLV";;"25/05/2023 17:16:14"
"TEST-API-MANAGER";"Red Hat Enterprise Linux 9 (64-bit)";"09/01/2024 08:12:40"
"PROD-WSO2-APIGW-KM-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:20:29"
"PRE-PROD-WSO2-APIGW-ENT-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:02:12"
"PUP058APPLV";;"25/05/2023 17:40:45"
"PULDMGFATAPP012";"Microsoft Windows Server 2022 (64-bit)";"30/01/2026 06:11:37"
"STX-WSO2-DBCLUS03";"Red Hat Enterprise Linux 9 (64-bit)";"01/02/2024 07:27:46"
"PULDMGFATAPP001";"Microsoft Windows Server 2022 (64-bit)";"15/05/2025 19:29:00"
"PROD-ELK-OPAB-07";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:47:39"
"AXP031APPWV";"Microsoft Windows Server 2022 (64-bit)";"30/04/2023 00:32:09"
"PUQ004APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"26/04/2023 18:50:08"
"ASS-PULSE-PROD-DB";"Red Hat Enterprise Linux 9 (64-bit)";"20/10/2023 12:10:43"
"AXP009APPWV";"Microsoft Windows Server 2022 (64-bit)";"06/05/2023 11:12:39"
"DEV-WSO2-RUNTIME-DB";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:13:40"
"TO001DCWV";"Microsoft Windows Server 2022 (64-bit)";"21/04/2023 11:40:35"
"TEST-ELK-OPAB";"Red Hat Enterprise Linux 9 (64-bit)";"09/01/2024 08:14:07"
"PULDMGFATCNT002";"Ubuntu Linux (64-bit)";"29/01/2025 04:59:47"
"PULDMGPRDRBN001";"Ubuntu Linux (64-bit)";"12/03/2025 07:43:08"
"STX-WSO2-DBCLUS01";"Red Hat Enterprise Linux 9 (64-bit)";"01/02/2024 07:26:07"
"PUP018APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"16/04/2023 05:08:45"
"FIP009APPWV";"Microsoft Windows Server 2022 (64-bit)";"08/12/2023 05:53:20"
"AXP003APPWV";"Microsoft Windows Server 2022 (64-bit)";"10/12/2025 05:51:53"
"AXIDMGPRDFWL001";;"07/02/2025 12:32:34"
"STX-WSO2-PGPOOL2";"Red Hat Enterprise Linux 9 (64-bit)";"01/02/2024 07:30:21"
"PUP006APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"16/04/2023 05:05:49"
"PUP041APPLV";"Debian GNU/Linux 12 (64-bit)";"10/09/2024 06:07:53"
"TA001DCWV";"Microsoft Windows Server 2022 (64-bit)";"06/07/2023 10:28:10"
"WEP001APPLC";"Debian GNU/Linux 11 (64-bit)";"20/05/2023 02:46:47"
"PUP001APPLC";"AlmaLinux (64-bit)";"05/08/2024 05:55:26"
"TGN-INFRA-DNS-LB-DNSDIST-ANA-10";"Ubuntu Linux (64-bit)";"01/01/1970 00:00:00"
"STX-NKV-POSTGRESQL";"Ubuntu Linux (64-bit)";"07/10/2024 10:36:12"
"AX001DCWV";"Microsoft Windows Server 2022 (64-bit)";"25/04/2023 21:03:40"
"PUP037APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"30/04/2023 17:49:31"
"STX-WSO2-DB-Template";;"01/02/2024 05:37:51"
"AXP023APPWV";"Microsoft Windows Server 2019 (64-bit)";"29/04/2023 07:34:44"
"EDP007APPLV";;"22/04/2023 15:23:42"
"EDP002APPLV";"Red Hat Enterprise Linux 7 (64-bit)";"23/04/2023 02:38:08"
"TOP004BDDWV";"Microsoft Windows Server 2022 (64-bit)";"21/04/2023 16:08:47"
"PUP006BDDLV";"Red Hat Enterprise Linux 7 (64-bit)";"15/04/2023 01:28:02"
"AXIDMGPRDPRX001";"CentOS 9 (64-bit)";"29/08/2025 05:11:11"
"STX-TRS-DATALAKE";"Ubuntu Linux (64-bit)";"17/04/2024 10:56:07"
"WEP003APPWV";"Microsoft Windows Server 2022 (64-bit)";"24/04/2023 19:03:19"
"STX-TRS-INFRA-POOL-01";"Ubuntu Linux (64-bit)";"15/04/2024 06:43:14"
"ATH-EKSA-DB-DEV-01";"Red Hat Enterprise Linux 9 (64-bit)";"09/10/2025 12:09:26"
"STX-WSO2-PGPOOL1";"Red Hat Enterprise Linux 9 (64-bit)";"01/02/2024 07:29:35"
"PROD-RUNATIME-DB-01";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:37:07"
"PRE-PROD-WSO2-API-MANAGER-01";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:03:54"
"PUP059APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"25/05/2023 17:19:54"
"PUP019APPLV";"Debian GNU/Linux 12 (64-bit)";"16/12/2024 08:42:48"
"TOP001APPWV";"Microsoft Windows Server 2012 (64-bit)";"23/04/2023 09:01:44"
"TEST-WSO2-APIGW-GRP";"Red Hat Enterprise Linux 9 (64-bit)";"09/01/2024 08:10:05"
"PUP002APPBV";"FreeBSD Pre-11 versions (64-bit)";"26/05/2023 12:36:17"
"EDP011APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"06/06/2023 08:20:04"
"AXP006APPWV";"Microsoft Windows Server 2008 R2 (64-bit)";"22/04/2023 08:58:31"
"EDP004APPWV";"Microsoft Windows Server 2022 (64-bit)";"23/04/2023 01:10:58"
"EDP001APPLV";"Red Hat Enterprise Linux 9 (64-bit)";"25/09/2025 07:36:48"
"SGP001APPWV";"Microsoft Windows Server 2022 (64-bit)";"19/04/2023 17:11:27"
"PULDMGFATAPP010";"Microsoft Windows Server 2022 (64-bit)";"15/07/2025 11:11:55"
"FW-PFS-COLAS";;"18/07/2024 05:51:26"
"PUP063APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"25/04/2023 20:47:53"
"PROD-WSO2-APIGW-ENT-01";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:25:00"
"AXIDMGPRDAPP001";"CentOS 9 (64-bit)";"29/01/2025 09:24:12"
"STX-NKV-TRS-AXI-AML";"Ubuntu Linux (64-bit)";"12/04/2024 11:21:30"
"STX-WSO2-RPDB01";"Red Hat Enterprise Linux 9 (64-bit)";"01/02/2024 07:28:46"
"PULDMGFATCNT005";"Ubuntu Linux (64-bit)";"29/01/2025 05:01:34"
"AXP004APPLV";"Red Hat Enterprise Linux 6 (64-bit)";"27/04/2023 16:16:45"
"STX-TRS-CUSTOMER";"Ubuntu Linux (64-bit)";"18/02/2025 08:06:07"
"STX-MG-VM-002";"Microsoft Windows Server 2022 (64-bit)";"03/12/2024 08:00:44"
"PULDMGFATAPP008";;"27/10/2025 08:35:38"
"PRE-PROD-ELK-OPAB";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:07:48"
"AXIDMGPRDLOG001";"CentOS 9 (64-bit)";"26/02/2025 14:10:35"
"PULSE-INFRA-VIRTUAL-ROUTER";;"07/07/2023 12:04:21"
"AXP008APPLV";"Other 6.x or later Linux (64-bit)";"06/05/2023 09:31:42"
"WEP003BDDLV";"Red Hat Enterprise Linux 8 (64-bit)";"19/05/2023 18:11:26"
"WE001DCWV";"Microsoft Windows Server 2022 (64-bit)";"24/04/2023 19:18:38"
"PUP007BDDLV";;"25/04/2023 20:56:48"
"ASS-PULSE-PREPROD-DB";"Red Hat Enterprise Linux 9 (64-bit)";"20/10/2023 12:11:53"
"ASP001APPWV";"Microsoft Windows Server 2022 (64-bit)";"17/10/2023 17:58:45"
"PUQ010BDDLV";"Red Hat Enterprise Linux 8 (64-bit)";"24/05/2023 21:58:15"
"PRE-PROD-RUNATIME-DB-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:06:40"
"TOP004APPWV";"Microsoft Windows Server 2022 (64-bit)";"21/04/2023 12:04:09"
"PUP069APPLV";"Ubuntu Linux (64-bit)";"03/07/2023 13:35:46"
"IO001DCWV";"Microsoft Windows Server 2022 (64-bit)";"19/04/2023 18:21:58"
"PRE-PROD-WSO2-PGPOOL1";"Red Hat Enterprise Linux 9 (64-bit)";"14/02/2024 11:45:28"
"PROD-WSO2-APIGW-KM-01";"Red Hat Enterprise Linux 9 (64-bit)";"04/01/2024 05:57:44"
"STX-TRS-MVOLA-POOL-06";"Ubuntu Linux (64-bit)";"03/10/2025 14:12:14"
"FIMDMGFATAPP001";"Debian GNU/Linux 12 (64-bit)";"23/02/2026 11:30:14"
"STX-MUL-MVOLA";"Ubuntu Linux (64-bit)";"19/04/2024 11:39:17"
"TGN-INFRA-DNS-LB-DNSDIST-ANA-20";"Ubuntu Linux (64-bit)";"01/01/1970 00:00:00"
"PUP016APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"01/05/2023 10:01:24"
"STX-TRS-PELATRO-POOL-02";"Ubuntu Linux (64-bit)";"13/05/2025 06:44:09"
"TGN-INFRA-DNS-CACHE-30";"Ubuntu Linux (64-bit)";"04/12/2023 08:41:06"
"PRE-PROD-WSO2-UBUNTU";"Ubuntu Linux (64-bit)";"05/12/2024 08:16:22"
"IOP001APPWV";"Microsoft Windows Server 2022 (64-bit)";"19/04/2023 17:07:52"
"AXP004BDDWV";"Microsoft Windows Server 2022 (64-bit)";"29/04/2023 03:11:49"
"PUP001APPLV";;"25/08/2025 06:23:21"
"comp1-nsx-03";"Ubuntu Linux (64-bit)";"10/04/2023 19:11:32"
"ASS-Pulse-pfsense-";;"19/10/2023 17:08:37"
"PROD-RUNATIME-DB-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:37:44"
"PUP010APPWV";"Microsoft Windows Server 2022 (64-bit)";"12/08/2024 10:50:02"
"PROD-CICD-JENKINS";"Red Hat Enterprise Linux 9 (64-bit)";"22/08/2024 07:10:43"
"PUP055BDDLV";"Red Hat Enterprise Linux 8 (64-bit)";"24/05/2023 18:41:35"
"PROD-ELK-OPAB-05";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:45:41"
"PROD-ELK-OPAB-04";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:44:34"
"STX-NKV-YAS-01";"Ubuntu Linux (64-bit)";"10/02/2025 08:44:40"
"DIS-RECOV-WSO2-APIW-GRP-01";;"08/01/2024 10:39:21"
"EDP005APPWV";"Microsoft Windows Server 2022 (64-bit)";"24/10/2023 05:57:41"
"EDP002BDDLV";"Red Hat Enterprise Linux 8 (64-bit)";"22/04/2023 16:33:05"
"DIS-RECOV-WSO2-API-MANAGER-01";;"08/01/2024 10:42:19"
"ASS-Pulse-PREPROD-APP";"Red Hat Enterprise Linux 9 (64-bit)";"20/10/2023 05:15:14"
"PULDMGPRDAPP002";"Red Hat Enterprise Linux 9 (64-bit)";"18/02/2025 06:58:45"
"FIP004APPWV";"Microsoft Windows Server 2022 (64-bit)";"23/04/2023 17:06:18"
"AXP001BDDWV";"Microsoft Windows Server 2022 (64-bit)";"03/05/2023 20:22:56"
"STX-DTG-SOLARWINDS-DB-01";"Ubuntu Linux (64-bit)";"06/11/2025 11:45:42"
"TGN-INFRA-DNS-CACHE-100";"Ubuntu Linux (64-bit)";"01/01/1970 00:00:00"
"PUQ007APPWV";"Microsoft Windows Server 2016 (64-bit)";"09/05/2023 19:04:19"
"PROD-WSO2-APIGW-ENT-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:25:53"
"PROD-WSO2-APIGW-GRP-01";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:23:16"
"PUP023APPLV";"Red Hat Enterprise Linux 7 (64-bit)";"13/04/2023 16:03:30"
"PRE-PROD-WSO2-APIGW-KM-01";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:57:27"
"DEV-WSO2-API-MANAGER";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:12:51"
"MV-JENKINS-MIGRATION";"Red Hat Enterprise Linux 9 (64-bit)";"27/09/2024 13:25:06"
"COP001APPWV";"Microsoft Windows Server 2022 (64-bit)";"20/04/2023 18:44:11"
"PULDMGSTGFAPP004";;"11/05/2026 05:46:45"
"PRE-PROD-WSO2-APIGW-KM-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:58:26"
"DIS-RECOV-WSO2-JUMPBOX";"Microsoft Windows Server 2022 (64-bit)";"09/01/2024 12:42:13"
"comp1-nsx-01";"Ubuntu Linux (64-bit)";"10/04/2023 17:14:58"
"PRE-PROD-WSO2-APIGW-GRP-01";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:59:33"
"PRE-PROD-WSO2-API-MANAGER-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:04:39"
"STX-MG-VM-003";"Red Hat Enterprise Linux 9 (64-bit)";"03/12/2024 11:38:47"
"AXP027BDDWV";"Microsoft Windows Server 2022 (64-bit)";"29/04/2023 19:24:19"
"SG001DCWV";"Microsoft Windows Server 2022 (64-bit)";"19/04/2023 18:20:41"
"PUP007APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"16/04/2023 05:06:44"
"DIS-RECOV-WSO2-CICD";;"08/01/2024 10:46:10"
"EDP001BDDLV";"Red Hat Enterprise Linux 8 (64-bit)";"22/04/2023 10:37:30"
"AXIDMGUATAPP001";"Ubuntu Linux (64-bit)";"07/03/2025 09:10:25"
"MV-AMDOC-JUMP";"Red Hat Enterprise Linux 9 (64-bit)";"21/02/2024 11:05:12"
"EDP009APPLV";"Red Hat Fedora (32-bit)";"22/04/2023 22:34:15"
"STX-WSO2-DBCLUS02";"Red Hat Enterprise Linux 9 (64-bit)";"01/02/2024 07:26:59"
"AXP031BDDWV";"Microsoft Windows Server 2022 (64-bit)";"30/04/2023 03:59:05"
"PUP008BDDLV";;"11/12/2023 12:23:05"
"STX-CLOUD-TEST-FIREWALL";;"20/11/2023 07:42:59"
"PROD-WSO2-APIGW-GRP-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:24:06"
"AXIDMGPRDFWL003";;"12/02/2025 10:29:16"
"PULDMGFATAPP003";"Microsoft Windows Server 2022 (64-bit)";"15/05/2025 19:39:37"
"TEST-RUNTIME-DB";"Red Hat Enterprise Linux 9 (64-bit)";"09/01/2024 08:13:26"
"STX-MG-VM-001";"Red Hat Enterprise Linux 9 (64-bit)";"03/12/2024 07:30:49"
"YAS-INFRA-NGINX";"Red Hat Enterprise Linux 9 (64-bit)";"24/07/2025 06:46:39"
"PUP010APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"18/03/2024 07:32:20"
"STX-TRS-PELATRO-POOL-01";"Ubuntu Linux (64-bit)";"16/04/2024 08:09:51"
"TOP003APPWV";"Microsoft Windows Server 2022 (64-bit)";"21/04/2023 12:42:11"
"STX-TRS-MVOLA-POOL-04";"Ubuntu Linux (64-bit)";"18/04/2023 18:13:53"
"PUP001APPWV";"Microsoft Windows 11 (64-bit)";"09/05/2023 17:51:27"
"FIP005APPLV";"Red Hat Enterprise Linux 7 (64-bit)";"23/04/2023 20:17:53"
"AXP024APPWV";"Microsoft Windows Server 2019 (64-bit)";"26/04/2023 19:32:40"
"AXP007APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"11/12/2023 11:47:30"
"YAS-INFRA-DB-CORE";"Red Hat Enterprise Linux 9 (64-bit)";"24/07/2025 06:46:39"
"AE001DCWV";"Microsoft Windows Server 2022 (64-bit)";"24/10/2023 07:21:26"
"PUP002APPLC";"Debian GNU/Linux 10 (64-bit)";"16/04/2023 17:18:28"
"AXP007APPWV";"Microsoft Windows Server 2022 (64-bit)";"29/04/2023 11:46:50"
"PRE-PROD-WSO2-APIGW-GRP-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:00:42"
"AXP019BDDWV";"Microsoft Windows Server 2022 (64-bit)";"13/06/2023 07:50:54"
"PULDMGFATCNT006";"Ubuntu Linux (64-bit)";"29/01/2025 05:06:01"
"PULDMGFATCNT003";"Ubuntu Linux (64-bit)";"29/01/2025 05:00:30"
"PUQ013APPLV";"Rocky Linux (64-bit)";"13/02/2025 08:15:13"
"AXP006BDDWV";"Microsoft Windows Server 2012 (64-bit)";"23/04/2023 22:35:20"
"PROD-WSO2-API-MANAGER-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:27:56"
"PUQ011BDDLV";"Red Hat Enterprise Linux 8 (64-bit)";"26/04/2023 18:52:50"
"COP002APPLV";"Red Hat Enterprise Linux 7 (64-bit)";"20/04/2023 18:45:28"
"PUP036APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"30/04/2023 17:02:54"
"PROD-ELK-OPAB-03";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:43:51"
"TGN-NTP-SERVER";"Ubuntu Linux (64-bit)";"01/01/1970 00:00:00"
"PROD-CICD";"Red Hat Enterprise Linux 9 (64-bit)";"09/01/2024 06:16:07"
"DEV-WSO2-ELK-OPAB";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:36:52"
"STX-NKV-INFRA-POOL-02";"Ubuntu Linux (64-bit)";"31/10/2024 17:58:59"
"AXIDMGPRDPRT001";"Microsoft Windows Server 2022 (64-bit)";"03/04/2025 07:44:57"
"wallix-ng-1";"Debian GNU/Linux 12 (64-bit)";"02/04/2025 13:45:14"
"PUP006APPLV";"Red Hat Enterprise Linux 7 (64-bit)";"15/04/2023 01:30:49"
"FI001DCWV";"Microsoft Windows Server 2022 (64-bit)";"23/04/2023 09:32:28"
"ST001DCWV";"Microsoft Windows Server 2022 (64-bit)";"18/05/2023 13:42:14"
"ASSDMGPRDADC001";;"26/02/2025 06:39:15"
"PULDMGFATAPP004";"Microsoft Windows Server 2022 (64-bit)";"15/05/2025 19:40:05"
"PROD-WSO2-JUMPBOX";"Microsoft Windows Server 2022 (64-bit)";"09/01/2024 11:53:15"
"PULDMGFATAPP005";"Microsoft Windows Server 2022 (64-bit)";"22/07/2025 09:13:09"
"PUP018APPLV";"Debian GNU/Linux 9 (64-bit)";"04/06/2023 18:14:32"
"EDP004APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"11/12/2023 11:12:04"
"PUQ007APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"26/04/2023 18:54:18"
"PUP011APPLV";"Red Hat Enterprise Linux 7 (64-bit)";"12/05/2023 20:42:27"
"DEV-WSO2-APIGW-ENT";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:12:10"
"PUS005APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"06/05/2023 09:39:26"
"PUP014APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"09/05/2023 20:56:15"
"PUP011APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"10/05/2023 17:32:19"
"WEP003APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"19/05/2023 18:10:02"
"STX-DTG-SOLARWINDS-01";"Microsoft Windows Server 2022 (64-bit)";"22/10/2025 06:48:22"
"PUP035APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"30/04/2023 17:01:32"
"EDP003APPWV";"Microsoft Windows Server 2022 (64-bit)";"22/04/2023 21:23:52"
"TGN-ACCESS-WIN-BASTION-OM-BSS-2";"Ubuntu Linux (64-bit)";"09/07/2024 11:26:08"
"TOAAPPSAGE1000";"Microsoft Windows Server 2022 (64-bit)";"27/11/2025 12:05:35"
"AXIDMGPRDADC001";"Microsoft Windows Server 2022 (64-bit)";"13/02/2025 10:05:15"
"AXP001APPWV";"Microsoft Windows Server 2019 (64-bit)";"04/05/2023 03:03:07"
"STX-TRS-MVOLA-POOL-01";"Ubuntu Linux (64-bit)";"02/05/2024 07:07:12"
"DIS-RECOV-WSO2-API-MANAGER-02";;"08/01/2024 10:43:07"
"EDP005BDDWV";"Microsoft Windows Server 2022 (64-bit)";"24/10/2023 06:29:21"
"PRE-PROD-WSO2-APIGW-ENT-01";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:01:18"
"WEP008APPLC";"Red Hat Enterprise Linux 8 (64-bit)";"16/05/2023 17:54:59"
"PUP029APPLV";"Debian GNU/Linux 10 (64-bit)";"16/04/2023 02:27:00"
"STX-TRS-MVOLA-POOL-02";"Ubuntu Linux (64-bit)";"02/05/2024 07:15:43"
"JENKINS SLAVE03";"AlmaLinux (64-bit)";"02/10/2025 05:50:34"
"ATH-EKSA-DB-DEV-02";"Red Hat Enterprise Linux 9 (64-bit)";"09/10/2025 12:09:26"
"PUL-TNR1-TRS-01";"Ubuntu Linux (64-bit)";"21/05/2024 08:31:49"
"PUQ005APPLV";"Debian GNU/Linux 12 (64-bit)";"07/10/2024 06:01:24"
"PROD-WSO2-PGPOOL1";"Red Hat Enterprise Linux 9 (64-bit)";"14/02/2024 11:49:30"
"PULDMGFATAPP002";"Microsoft Windows Server 2022 (64-bit)";"15/05/2025 19:39:11"
"ASSDMGPRDAPP001";"Microsoft Windows Server 2022 (64-bit)";"23/07/2025 07:38:30"
"PULDMGFATAPP011";"Debian GNU/Linux 12 (64-bit)";"07/01/2026 05:53:32"
"AXIDMGPRDAPP002";"Microsoft Windows Server 2022 (64-bit)";"03/04/2025 10:44:42"
"AXP008APPWV";"Microsoft Windows Server 2022 (64-bit)";"29/04/2023 09:30:15"
"comp1-nsx-02";"Ubuntu Linux (64-bit)";"22/02/2024 14:30:11"
"DIS-RECOV-WSO2-RUNTIME-DB-01";;"08/01/2024 10:43:56"
"DIS-RECOV-WSO2-APIW-ENT-01";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:40:55"
"PULDMGSTGFW001";;"12/02/2026 05:55:22"
"DIS-RECOV-WSO2-APIW-KM-02";;"08/01/2024 10:38:39"
"DIS-RECOV-WSO2-APIW-GRP-02";;"08/01/2024 10:40:03"
"DIS-RECOV-WSO2-APIW-KM-01";;"08/01/2024 10:37:55"
"PULDMGFATAPP007";"AlmaLinux (64-bit)";"22/10/2025 07:34:58"
"PROD-ELK-OPAB-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:40:19"
"TOP002APPLV";"Red Hat Enterprise Linux 7 (64-bit)";"21/04/2023 16:01:32"
"DEV-WSO2-APIGW-GRP";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:11:34"
"DEV-WSO2-APIGW-KM";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:10:22"
"PULDMGFATAPP006";"Microsoft Windows Server 2022 (64-bit)";"15/05/2025 19:40:29"
"AXP027BDD2WV";"Microsoft Windows Server 2022 (64-bit)";"29/04/2023 18:55:59"
"PU002DCWV";"Microsoft Windows Server 2022 (64-bit)";"15/04/2023 01:35:08"
"TOP003APPLV";"Red Hat Enterprise Linux 7 (64-bit)";"02/05/2023 02:49:48"
"PUP038APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"30/04/2023 17:50:50"
"INFRA-STX-JUMPBOX-STRATEGIX";"Microsoft Windows Server 2022 (64-bit)";"20/02/2025 10:16:19"
"PROD-ELK-OPAB-06";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 09:46:24"
"DIS-RECOV-WSO2-ELK-OPAB";;"08/01/2024 10:45:25"
"EDP006APPLV";"Red Hat Enterprise Linux 7 (64-bit)";"22/04/2023 19:34:07"
"PUP056APPLC";;"12/05/2023 19:15:52"
"MV-CEREBRO-LINUX-01";"Red Hat Enterprise Linux 9 (64-bit)";"14/11/2023 07:31:25"
"VMUSSD-JUMP-01";;"20/06/2023 05:45:55"
"MV-SCM-BIGFIX";;"12/03/2025 13:29:22"
"PULDMGPRDAPP001";"Rocky Linux (64-bit)";"24/12/2024 10:48:40"
"AXP030BDDWV";"Microsoft Windows Server 2022 (64-bit)";"12/05/2023 20:39:43"
"DIS-RECOV-WSO2-RUNTIME-DB-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:44:38"
"STX-TRS-AMDOCS-POOL-01";"Ubuntu Linux (64-bit)";"19/02/2025 06:39:56"
"ED001DCWV";"Microsoft Windows Server 2022 (64-bit)";"22/04/2023 07:53:44"
"PULDMGPRDPRT001";"Microsoft Windows Server 2022 (64-bit)";"03/04/2025 11:23:42"
"FIP004BDDWV";"Microsoft Windows Server 2012 (64-bit)";"23/04/2023 08:11:31"
"PULDMGFATCNT004";"Ubuntu Linux (64-bit)";"29/01/2025 05:01:01"
"PUP013APPLV";;"25/05/2023 17:43:31"
"STX-TRS-MVOLA-POOL-03";"Ubuntu Linux (64-bit)";"19/04/2024 06:21:49"
"PUP040BDDLV";"Red Hat Enterprise Linux 8 (64-bit)";"07/12/2023 07:16:17"
"AXP005APPWV";;"28/04/2023 20:12:42"
"PULDMGFATDTB001";"Microsoft Windows Server 2022 (64-bit)";"15/05/2025 19:40:48"
"PUP014APPBV";"FreeBSD Pre-11 versions (64-bit)";"26/05/2023 14:39:12"
"PRE-PROD-RUNATIME-DB-01";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:05:57"
"AXP030APPWV";"Microsoft Windows Server 2022 (64-bit)";"12/05/2023 20:37:32"
"WEP005APPLV";"Red Hat Enterprise Linux 8 (64-bit)";"24/04/2023 19:07:07"
"ASS-Pulse-PROD-APP";"Red Hat Enterprise Linux 9 (64-bit)";"20/10/2023 09:22:05"
"PUP018APPBV";"FreeBSD Pre-11 versions (64-bit)";"26/05/2023 12:30:43"
"AXIDMGPRDFWL002";"FreeBSD 14 or later versions (64-bit)";"12/02/2025 10:15:13"
"DIS-RECOV-WSO2-APIW-ENT-02";"Red Hat Enterprise Linux 9 (64-bit)";"08/01/2024 10:41:38"
"MV-RAFM-DB-01";"Microsoft Windows Server 2022 (64-bit)";"20/06/2025 07:17:20"
